,ARTIST,TITLE,METADATA_URL,IMAGE_LINK,IMAGE_NAME,DESCRIPTION,TIMEFRAME,TECHNIQUE
58,ANDREA DA FIRENZE,The Virgin and Child with Ten Saints (detail),https://www.wga.hu/html/a/andrea/firenze/various/10saint5.html,https://www.wga.hu/detail/a/andrea/firenze/various/10saint5.jpg,web_gallery_aandreafirenzevarious10saint5.jpg,"The detail shows Sts Catherine of Alexandria. Mary Magdalene, and Thomas à Becket.",1351-1400,Egg tempera on wood
59,ANDREA DEL CASTAGNO,St John the Baptist,https://www.wga.hu/html/a/andrea/castagno/1_1440s/021johnb.html,https://www.wga.hu/detail/a/andrea/castagno/1_1440s/021johnb.jpg,web_gallery_aandreacastagno1_1440s021johnb.jpg,"In 1442 Andrea went to Venice where he frescoed the ceiling of the chapel of St Tarasius in the church of San Zaccaria together with an artist known as Francesco da Faenza (probably Francesco Torelli). This is the painter's first signed and dated work, although earlier, presumably in 1440-41, he had already painted a Crucifixion with Saints for the monastery of Santa Maria degli Angeli, today in the hospital of Santa Maria Nuova. Both this painting and the San Zaccaria frescoes depicting God the Father, Saints and Evangelists, show what a strong influence the work of Masaccio and Donatello had on the young Andrea. And in particular, Andrea's interest in Donatello's sculptural and linear dynamic power already evident in the Santa Maria degli Angeli Crucifixion, becomes much more obvious in the ceiling frescoes in San Zaccaria. Clear-cut outlines define the Masaccesque sculptural figures, so that their forms are strengthened and hardened.",1401-1450,Fresco
60,ANDREA DEL CASTAGNO,God the Father,https://www.wga.hu/html/a/andrea/castagno/1_1440s/022god.html,https://www.wga.hu/detail/a/andrea/castagno/1_1440s/022god.jpg,web_gallery_aandreacastagno1_1440s022god.jpg,"During the first half of the fifteenth century, Florentine artists including Donatello, Paolo Uccello, and Andrea del Castagno traveled to other cities, bringing with them the new style that had been developed. In fact, Andrea del Castagno's earliest known work is represented by frescoes in Venice. They are rather harsh, direct, and uncompromising images that emphasize the more realistic current that is sometimes found in Donatello's sculpture. The picture shown is the seated God the Father holding a globe.",1401-1450,"Fresco, height of figure 176 cm"
61,ANDREA DEL CASTAGNO,St John the Evangelist,https://www.wga.hu/html/a/andrea/castagno/1_1440s/023johne.html,https://www.wga.hu/detail/a/andrea/castagno/1_1440s/023johne.jpg,web_gallery_aandreacastagno1_1440s023johne.jpg,"The vault of the original choir (now transformed into the chapel named Capella di San Tarasio) of San Zaccaria, Venice, was painted when Castagno was about twenty-one, in 1442. The frescoes depicting God the Father, Saints and Evangelists are painted on narrow, sharply curved compartments between the ribs and consequently are particularly hard to photograph effectively. The style reflects a careful study by the young painter of Donatello's sculpture - especially the Zuccone and Jeremiah  with its broad treatment of sturdy figures with puffy draperies, its intensity of expression, and even such secondary details as putti. Features from Uccello may also be detected, but the most important pictorial force acting upon Castagno seems to have been the example of Domenico Veneziano, whose participation in the same fresco program has been suggested.",1401-1450,"Fresco, height of figure 176 cm"
62,ANDREA DEL CASTAGNO,St Mark,https://www.wga.hu/html/a/andrea/castagno/1_1440s/024mark.html,https://www.wga.hu/detail/a/andrea/castagno/1_1440s/024mark.jpg,web_gallery_aandreacastagno1_1440s024mark.jpg,"In 1442 Andrea went to Venice where he frescoed the ceiling of the chapel of St Tarasius in the church of San Zaccaria together with an artist known as Francesco da Faenza (probably Francesco Torelli). This is the painter's first signed and dated work, although earlier, presumably in 1440-41, he had already painted a Crucifixion with Saints for the monastery of Santa Maria degli Angeli, today in the hospital of Santa Maria Nuova. Both this painting and the San Zaccaria frescoes depicting God the Father, Saints and Evangelists, show what a strong influence the work of Masaccio and Donatello had on the young Andrea. And in particular, Andrea's interest in Donatello's sculptural and linear dynamic power already evident in the Santa Maria degli Angeli Crucifixion, becomes much more obvious in the ceiling frescoes in San Zaccaria. Clear-cut outlines define the Masaccesque sculptural figures, so that their forms are strengthened and hardened.",1401-1450,"Fresco, height of figure 176 cm"
63,ANDREA DEL CASTAGNO,Our Lady of the Assumption with Sts Miniato and Julian,https://www.wga.hu/html/a/andrea/castagno/3_1450s/01assump.html,https://www.wga.hu/detail/a/andrea/castagno/3_1450s/01assump.jpg,web_gallery_aandreacastagno3_1450s01assump.jpg,"On 20 November 1449 the Rector of the church of San Miniato alle Torri asked Andrea to paint an altarpiece depicting Our Lady of the Assumption with Saints Miniato and Julian, today in Berlin. By April 1450 the altarpiece was finished and the artist began to receive his first payments.",1401-1450,"Panel, 150 x 158 cm"
64,ANDREA DEL CASTAGNO,"The Holy Trinity, St Jerome and Two Saints",https://www.wga.hu/html/a/andrea/castagno/3_1450s/05trinit.html,https://www.wga.hu/detail/a/andrea/castagno/3_1450s/05trinit.jpg,web_gallery_aandreacastagno3_1450s05trinit.jpg,"Probably in 1453, Andrea moved to the church of Santissima Annunziata, where he painted two frescoes (St Julian and the Redeemer; The Holy Trinity, St Jerome and Two Saints) that are typical of his late style. No longer interested in the heroic and monumental characteristics illustrated in the Legnaia cycle, Andrea here imbues his figures with the crude truth that he had gradually mastered over a lifetime of hard work.",1401-1450,Fresco
65,ANDREA DEL CASTAGNO,St Julian and the Redeemer,https://www.wga.hu/html/a/andrea/castagno/3_1450s/06julian.html,https://www.wga.hu/detail/a/andrea/castagno/3_1450s/06julian.jpg,web_gallery_aandreacastagno3_1450s06julian.jpg,"Probably in 1453, Andrea moved to the church of Santissima Annunziata, where he painted two frescoes (St Julian and the Redeemer; The Holy Trinity, St Jerome and Two Saints) that are typical of his late style. No longer interested in the heroic and monumental characteristics illustrated in the Legnaia cycle, Andrea here imbues his figures with the crude truth that he had gradually mastered over a lifetime of hard work.",1401-1450,Fresco
66,ANDREA DEL SARTO,Miraculous Cure by Relics of Filippo Benizzi,https://www.wga.hu/html/a/andrea/sarto/1/b_miracu.html,https://www.wga.hu/detail/a/andrea/sarto/1/b_miracu.jpg,web_gallery_aandreasarto1b_miracu.jpg,"In the atrium of Santissima Annunziata, the Servite church in Florence, lunette frescoes on the left side of the courtyard portray the life of the patron saint of the order, Filippo Benizzi. One episode from his life had already been frescoed by Cosimo Rosselli in the fifteenth century. Andrea del Sarto turned it into a series with five more scenes in 1509-10. The last painting on the entrance side shows a miraculous cure by Filippo Benizzi's relics. A priest in an apse is showing the holy objects, and the people are approaching from the front and sides. The motifs of an arch and columns harmonize with the real architecture of the atrium.",1501-1550,Fresco
67,ANDREA DEL SARTO,Birth of the Virgin,https://www.wga.hu/html/a/andrea/sarto/1/b_virgin.html,https://www.wga.hu/detail/a/andrea/sarto/1/b_virgin.jpg,web_gallery_aandreasarto1b_virgin.jpg,"The interior is vast and elaborate, dominated by the huge canopy of the bed of the woman in labour, and defined in all its vastness by elegant architectural features and furnishings. In this grandiose framework, which presupposes Andrea's clear knowledge of what Raphael and Michelangelo had been working in Rome, the women are moving slowly attending with serene solicitude to the tasks as laid down by the account  in the apocryphal Gospels, leading the scene an absolutely original kind of animation.",1501-1550,"Fresco, 413 x 345 cm"
68,ANDREA DEL SARTO,The Sermon of John the Baptist,https://www.wga.hu/html/a/andrea/sarto/1/baptist.html,https://www.wga.hu/detail/a/andrea/sarto/1/baptist.jpg,web_gallery_aandreasarto1baptist.jpg,"For the Florentine Compagnia dello Scalzo, Andrea del Sarto frescoed the atrium of the brotherhood's chapel. The artist worked on it from 1509 to 1526, with interruptions. A frieze depicts the life of John the Baptist, the patron saint of the brotherhood. Sarto executed the entire decoration in grisaille. This did not just save the brotherhood money, the renunciation of colour also express the rigor and humility of its communal ideal.",1501-1550,Fresco
69,ANDREA DEL SARTO,"Madonna and Child with St Elisabeth, the Infant St John, and Two Angels",https://www.wga.hu/html/a/andrea/sarto/1/mad_chil.html,https://www.wga.hu/detail/a/andrea/sarto/1/mad_chil.jpg,web_gallery_aandreasarto1mad_chil.jpg,"According to Vasari, this painting is one of the two Madonnas painted by Andrea del Sarto for François I around 1516. The subject is the visit of St Elisabeth and the Infant St John at the Virgin and her Child.",1501-1550,"Oil on wood, 141 x 106 cm"
70,ANDREA DEL SARTO,Madonna and Child with the Young St John,https://www.wga.hu/html/a/andrea/sarto/1/madchild.html,https://www.wga.hu/detail/a/andrea/sarto/1/madchild.jpg,web_gallery_aandreasarto1madchild.jpg,"One is struck by the extraordinary originality of this composition, constructed on an X-shaped scheme which may be discerned beneath the violent emotional expressiveness of the three protagonists. The Madonna's sweet face is shadowed by the soft chiaroscuro that also gives depth and body to the colours. She is seated on the ground, like the traditional madonna of Humility, filling the space diagonally. In a dramatically unstable pose between her knees, a Child Jesus with an elongated body transforms the jocular movements of a putto into a tragic contortion of the limbs and of the smile, in the awareness of his destiny which is matched by a range of colours unusually cold for Andrea, based on subtle relations between grey and violet.",1501-1550,"Oil on wood, 154 x 101 cm"
71,ANDREA DEL SARTO,"Madonna and Child with Sts Catherine, Elizabeth and John the Baptist",https://www.wga.hu/html/a/andrea/sarto/1/madonna.html,https://www.wga.hu/detail/a/andrea/sarto/1/madonna.jpg,web_gallery_aandreasarto1madonna.jpg,"One of the typical works of the artist's mature period, it was painted as an altarpiece. Saint Catherine is the portrait of Lucrezia, the wife of the artist.",1501-1550,"Oil on canvas transferred from wood, 102 x 80 cm"
72,ANDREA DEL SARTO,Tobias and the Angel with St Leonard and Donor,https://www.wga.hu/html/a/andrea/sarto/1/tobias.html,https://www.wga.hu/detail/a/andrea/sarto/1/tobias.jpg,web_gallery_aandreasarto1tobias.jpg,"This medium-sized altarpiece on panel was painted for the church of Sta Lucia a Settimello, outside Florence, for the family altar of Leonardo Morelli.",1501-1550,"Panel, 178 x 153 cm"
73,ANDREA DEL SARTO,Holy Family,https://www.wga.hu/html/a/andrea/sarto/2/holy_fam.html,https://www.wga.hu/detail/a/andrea/sarto/2/holy_fam.jpg,web_gallery_aandreasarto2holy_fam.jpg,,1501-1550,"Oil on wood, 129 x 105 cm"
74,ANDREA DEL SARTO,Stories of Joseph,https://www.wga.hu/html/a/andrea/sarto/2/joseph_1.html,https://www.wga.hu/detail/a/andrea/sarto/2/joseph_1.jpg,web_gallery_aandreasarto2joseph_1.jpg,This is one of the two paintings commissioned by Pier Francesco Borgherini.,1501-1550,"Oil on wood, 98 x 135 cm"
75,ANDREA DEL SARTO,Stories of Joseph,https://www.wga.hu/html/a/andrea/sarto/2/joseph_2.html,https://www.wga.hu/detail/a/andrea/sarto/2/joseph_2.jpg,web_gallery_aandreasarto2joseph_2.jpg,This is one of the two paintings commissioned by Pier Francesco Borgherini.,1501-1550,"Oil on wood, 98 x 135 cm"
76,ANDREA DEL SARTO,Assumption of the Virgin,https://www.wga.hu/html/a/andrea/sarto/3/assumpt.html,https://www.wga.hu/detail/a/andrea/sarto/3/assumpt.jpg,web_gallery_aandreasarto3assumpt.jpg,"This large altarpiece, called  Assunta Passerini, represents the miracle of the Assumption of the Virgin. The subject illustrates an ancient tradition, according to which Mary, being deprived of original sin, is the only one to be welcomed in heaven with the body and with the soul. ",1501-1550,"Oil on wood, 379 x 222 cm"
77,ANDREA DEL SARTO,Assumption of the Virgin (detail),https://www.wga.hu/html/a/andrea/sarto/3/assumpt1.html,https://www.wga.hu/detail/a/andrea/sarto/3/assumpt1.jpg,web_gallery_aandreasarto3assumpt1.jpg,"The face of Mary in Andrea's huge Assumption bears the features of his wife. Seated on clouds, her hands folded in prayer, she is surrounded by sturdy putti.",1501-1550,Oil on wood
